best_x,best_y,hmax,maxeval,neval
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,49696.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,5.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,18805.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,22299.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,1460.0
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,55478.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,67435.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,79147.0
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,5.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,5.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,90221.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,100000.0,46144.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,59290.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,85193.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,58039.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,16913.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,97603.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,96662.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,16032.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,5696.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,98098.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,9994.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,16322.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,14618.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,22617.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,76977.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,25606.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0.20000000000000018,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,96417.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,73996.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,30119.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,97479.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,2808.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,49934.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,22667.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,77218.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,72074.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,63481.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,4335.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.20000000000000018,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.20000000000000018,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,49582.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,29896.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,144.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,36907.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.20000000000000018,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,48075.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,56656.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,35251.0
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,98293.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,95143.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,74009.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,57731.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,42393.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,19604.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,62921.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,75285.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,39901.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,32457.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,62827.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,19735.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,73860.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,32160.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,41233.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,47338.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,32262.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,30209.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,57507.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,13518.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,75097.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,89503.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,21448.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,31766.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,59757.0
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,10126.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,44321.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,21029.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,39735.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,7257.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,12710.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,8744.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,96305.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,58072.0
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,1618.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,31182.0
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0],0.1999999999999993,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,100000.0,97843.0
[0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1],0.09999999999999964,10.0,100000.0,inf
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,25301.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,4270.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,15215.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,1209.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,17874.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,34870.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,50.0,100000.0,1319.0
